Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
-14.418,-12.322,-19.638,-13.81,-18.038,-7.1488,-7.8328,-5.9753,-20.067,-18.132,Kaggle Complete EEG Dataset s00
-11.244,-8.7905,-16.948,-11.635,-14.803,-6.8899,-7.2423,-4.8494,-17.429,-16.654,Kaggle Complete EEG Dataset s00
-7.5347,-5.2924,-13.827,-9.8831,-11.274,-6.0887,-6.4808,-3.398,-14.517,-14.838,Kaggle Complete EEG Dataset s00
-3.673,-2.0904,-10.408,-8.5621,-7.712,-4.9124,-5.7035,-1.7906,-11.505,-12.871,Kaggle Complete EEG Dataset s00
-0.073971,0.68829,-6.8502,-7.5227,-4.3421,-3.5454,-5.0161,-0.16488,-8.5412,-10.908,Kaggle Complete EEG Dataset s00
2.8788,3.0277,-3.3205,-6.5197,-1.3384,-2.1584,-4.4749,1.3875,-5.7327,-9.0472,Kaggle Complete EEG Dataset s00
4.9174,4.9397,-0.014242,-5.315,1.1638,-0.89526,-4.096,2.8114,-3.1664,-7.3486,Kaggle Complete EEG Dataset s00
5.8999,6.4126,2.8783,-3.7777,3.0477,0.14776,-3.8598,4.0702,-0.92441,-5.8479,Kaggle Complete EEG Dataset s00
5.8474,7.3745,5.1828,-1.9498,4.2224,0.92422,-3.7346,5.1204,0.91546,-4.5788,Kaggle Complete EEG Dataset s00
4.8964,7.7184,6.7852,-0.032738,4.6346,1.4434,-3.6765,5.9161,2.2862,-3.5799,Kaggle Complete EEG Dataset s00
3.2729,7.3726,7.6586,1.6989,4.2915,1.7611,-3.6324,6.4205,3.1488,-2.8915,Kaggle Complete EEG Dataset s00
1.2395,6.3529,7.8694,2.9872,3.2855,1.9765,-3.5566,6.6177,3.5099,-2.5521,Kaggle Complete EEG Dataset s00
-0.95665,4.7947,7.5603,3.6686,1.7894,2.1982,-3.4244,6.5168,3.4018,-2.5826,Kaggle Complete EEG Dataset s00
-3.1161,2.9263,6.9168,3.7141,0.043884,2.5267,-3.2552,6.1499,2.8807,-2.988,Kaggle Complete EEG Dataset s00
-5.0811,1.0043,6.1085,3.1944,-1.6973,3.0273,-3.1212,5.5607,2.0051,-3.7456,Kaggle Complete EEG Dataset s00
-6.7414,-0.75867,5.2621,2.2295,-3.2164,3.7077,-3.1336,4.7902,0.83979,-4.8008,Kaggle Complete EEG Dataset s00
-8.0339,-2.2394,4.4363,0.9394,-4.3695,4.5291,-3.4015,3.8753,-0.53957,-6.065,Kaggle Complete EEG Dataset s00
-8.9323,-3.4201,3.6343,-0.58876,-5.1104,5.4156,-3.9902,2.8756,-2.0205,-7.421,Kaggle Complete EEG Dataset s00
-9.4367,-4.3304,2.8244,-2.2823,-5.4822,6.2788,-4.8856,1.8598,-3.441,-8.7094,Kaggle Complete EEG Dataset s00
-9.6101,-5.0101,1.9717,-4.0666,-5.5875,7.0475,-5.9732,0.91969,-4.6041,-9.7791,Kaggle Complete EEG Dataset s00
-9.5681,-5.4554,1.0619,-5.8456,-5.55,7.669,-7.0784,0.1355,-5.3241,-10.511,Kaggle Complete EEG Dataset s00
-9.4551,-5.6203,0.11414,-7.51,-5.4851,8.1123,-7.9985,-0.44921,-5.4884,-10.846,Kaggle Complete EEG Dataset s00
-9.4078,-5.4554,-0.82891,-8.96,-5.4866,8.3494,-8.5855,-0.85506,-5.11,-10.815,Kaggle Complete EEG Dataset s00
-9.5103,-4.9505,-1.7086,-10.134,-5.6235,8.3587,-8.7635,-1.1807,-4.3404,-10.527,Kaggle Complete EEG Dataset s00
-9.7467,-4.1912,-2.4773,-11.028,-5.9291,8.1138,-8.5696,-1.5796,-3.4583,-10.146,Kaggle Complete EEG Dataset s00
-10.015,-3.3525,-3.1081,-11.669,-6.4206,7.6132,-8.1325,-2.2125,-2.7816,-9.8531,Kaggle Complete EEG Dataset s00
-10.159,-2.6528,-3.5978,-12.094,-7.085,6.8864,-7.6248,-3.2099,-2.5978,-9.8016,Kaggle Complete EEG Dataset s00
-10.033,-2.2692,-3.9655,-12.296,-7.8763,6.0092,-7.2282,-4.643,-3.0734,-10.083,Kaggle Complete EEG Dataset s00
-9.5786,-2.2553,-4.2302,-12.224,-8.7166,5.0808,-7.0819,-6.5026,-4.2193,-10.731,Kaggle Complete EEG Dataset s00
-8.8351,-2.5177,-4.4062,-11.786,-9.5166,4.199,-7.2582,-8.7176,-5.8884,-11.721,Kaggle Complete EEG Dataset s00
-7.9472,-2.8357,-4.4775,-10.901,-10.185,3.4055,-7.7535,-11.173,-7.832,-12.986,Kaggle Complete EEG Dataset s00
-7.075,-2.9589,-4.4299,-9.5651,-10.686,2.6678,-8.4903,-13.728,-9.767,-14.442,Kaggle Complete EEG Dataset s00
-6.3657,-2.7224,-4.2572,-7.8916,-11.031,1.8851,-9.3434,-16.218,-11.456,-15.981,Kaggle Complete EEG Dataset s00
-5.8928,-2.1261,-3.9941,-6.1163,-11.328,0.92267,-10.16,-18.456,-12.755,-17.493,Kaggle Complete EEG Dataset s00
-5.6669,-1.3609,-3.7405,-4.5609,-11.712,-0.32183,-10.789,-20.235,-13.641,-18.857,Kaggle Complete EEG Dataset s00
-5.6722,-0.74476,-3.6422,-3.5542,-12.34,-1.8561,-11.108,-21.34,-14.212,-19.958,Kaggle Complete EEG Dataset s00
-5.9191,-0.60563,-3.8768,-3.3289,-13.323,-3.5656,-11.046,-21.583,-14.636,-20.702,Kaggle Complete EEG Dataset s00
-6.4682,-1.1542,-4.5916,-3.9613,-14.687,-5.2378,-10.604,-20.866,-15.122,-21.042,Kaggle Complete EEG Dataset s00
-7.4192,-2.4084,-5.8564,-5.3295,-16.362,-6.6125,-9.8475,-19.201,-15.86,-20.979,Kaggle Complete EEG Dataset s00
-8.8588,-4.1773,-7.63,-7.1484,-18.192,-7.4742,-8.9098,-16.759,-16.971,-20.583,Kaggle Complete EEG Dataset s00
-10.79,-6.1272,-9.7554,-9.0473,-19.975,-7.7036,-7.9491,-13.836,-18.486,-19.967,Kaggle Complete EEG Dataset s00
-13.091,-7.8882,-11.992,-10.666,-21.504,-7.3115,-7.1154,-10.797,-20.326,-19.271,Kaggle Complete EEG Dataset s00
-15.516,-9.1622,-14.062,-11.74,-22.607,-6.4126,-6.5179,-8.0114,-22.32,-18.621,Kaggle Complete EEG Dataset s00
-17.722,-9.7883,-15.704,-12.138,-23.162,-5.1758,-6.1935,-5.7597,-24.227,-18.111,Kaggle Complete EEG Dataset s00
-19.364,-9.7605,-16.715,-11.867,-23.11,-3.7795,-6.1107,-4.2051,-25.79,-17.786,Kaggle Complete EEG Dataset s00
-20.155,-9.196,-16.978,-11.039,-22.445,-2.3722,-6.1935,-3.3842,-26.791,-17.646,Kaggle Complete EEG Dataset s00
-19.963,-8.2857,-16.457,-9.7995,-21.22,-1.0688,-6.3522,-3.242,-27.087,-17.651,Kaggle Complete EEG Dataset s00
-18.802,-7.2223,-15.193,-8.3023,-19.515,0.02223,-6.5267,-3.6639,-26.635,-17.74,Kaggle Complete EEG Dataset s00
-16.819,-6.1609,-13.285,-6.6651,-17.456,0.80799,-6.6924,-4.5169,-25.483,-17.836,Kaggle Complete EEG Dataset s00
-14.26,-5.1831,-10.868,-4.9643,-15.178,1.2047,-6.8722,-5.6565,-23.753,-17.851,Kaggle Complete EEG Dataset s00
-11.399,-4.2847,-8.0944,-3.2199,-12.816,1.1753,-7.0942,-6.9314,-21.585,-17.683,Kaggle Complete EEG Dataset s00
-8.4778,-3.3803,-5.121,-1.3883,-10.479,0.75994,-7.3763,-8.1742,-19.113,-17.234,Kaggle Complete EEG Dataset s00
-5.6722,-2.3348,-2.062,0.61232,-8.2468,0.087322,-7.6971,-9.2152,-16.437,-16.421,Kaggle Complete EEG Dataset s00
-3.0714,-0.9952,0.96685,2.8764,-6.1611,-0.65814,-7.995,-9.8985,-13.62,-15.19,Kaggle Complete EEG Dataset s00
-0.71497,0.74394,3.9149,5.4748,-4.2384,-1.2905,-8.1853,-10.123,-10.701,-13.559,Kaggle Complete EEG Dataset s00
1.4077,2.9064,6.7583,8.3912,-2.4828,-1.6841,-8.1677,-9.8595,-7.7282,-11.598,Kaggle Complete EEG Dataset s00
3.3044,5.4088,9.5003,11.502,-0.90164,-1.8174,-7.8575,-9.1373,-4.7598,-9.4204,Kaggle Complete EEG Dataset s00
4.9831,8.0662,12.154,14.577,0.50223,-1.7508,-7.1718,-8.0137,-1.88,-7.146,Kaggle Complete EEG Dataset s00
6.4384,10.634,14.704,17.326,1.7288,-1.5834,-6.0419,-6.5279,0.81601,-4.8506,Kaggle Complete EEG Dataset s00
7.6574,12.86,17.103,19.484,2.7983,-1.3773,-4.4185,-4.682,3.231,-2.5521,Kaggle Complete EEG Dataset s00
8.6373,14.53,19.254,20.876,3.7409,-1.1153,-2.2681,-2.4303,5.2914,-0.20687,Kaggle Complete EEG Dataset s00
9.3781,15.51,21.015,21.456,4.5928,-0.69688,0.37766,0.25703,6.9539,2.2477,Kaggle Complete EEG Dataset s00
9.8825,15.758,22.224,21.305,5.3754,0.012931,3.4024,3.3388,8.2166,4.847,Kaggle Complete EEG Dataset s00
10.164,15.329,22.744,20.575,6.0875,1.1148,6.5981,6.6429,9.1138,7.5445,Kaggle Complete EEG Dataset s00
10.235,14.353,22.497,19.443,6.6972,2.612,9.6757,9.8646,9.7148,10.202,Kaggle Complete EEG Dataset s00
10.119,13.027,21.506,18.056,7.1613,4.3896,12.318,12.614,10.108,12.6,Kaggle Complete EEG Dataset s00
9.8536,11.584,19.898,16.532,7.4409,6.2432,14.253,14.503,10.383,14.492,Kaggle Complete EEG Dataset s00
9.4884,10.257,17.885,14.971,7.5158,7.9278,15.299,15.255,10.61,15.656,Kaggle Complete EEG Dataset s00
9.0707,9.2111,15.729,13.481,7.3919,9.2297,15.408,14.778,10.82,15.954,Kaggle Complete EEG Dataset s00
8.6294,8.5174,13.68,12.187,7.0964,10.017,14.659,13.199,10.986,15.351,Kaggle Complete EEG Dataset s00
8.1565,8.104,11.921,11.215,6.6554,10.251,13.212,10.812,11.036,13.916,Kaggle Complete EEG Dataset s00
7.5865,7.7701,10.55,10.652,6.0918,9.9782,11.267,8.0095,10.867,11.815,Kaggle Complete EEG Dataset s00
6.8299,7.2513,9.5637,10.515,5.4187,9.3087,9.02,5.1892,10.392,9.272,Kaggle Complete EEG Dataset s00
5.7791,6.2913,8.8821,10.723,4.6432,8.3804,6.6421,2.6692,9.5829,6.544,Kaggle Complete EEG Dataset s00
4.3526,4.7489,8.3797,11.108,3.79,7.3405,4.289,0.65829,8.4998,3.8948,Kaggle Complete EEG Dataset s00
2.5373,2.6481,7.9232,11.458,2.8963,6.3253,2.1086,-0.75417,7.2934,1.556,Kaggle Complete EEG Dataset s00
0.4094,0.19338,7.405,11.551,2.0185,5.4528,0.24898,-1.5705,6.1648,-0.29212,Kaggle Complete EEG Dataset s00
-1.8498,-2.2891,6.7615,11.211,1.2143,4.8034,-1.1629,-1.8502,5.313,-1.558,Kaggle Complete EEG Dataset s00
-3.9672,-4.4457,5.9753,10.334,0.53106,4.4098,-2.0389,-1.6851,4.8719,-2.2448,Kaggle Complete EEG Dataset s00
-5.6249,-5.998,5.0782,8.9055,-0.012329,4.2517,-2.3686,-1.1921,4.8763,-2.4443,Kaggle Complete EEG Dataset s00
-6.5155,-6.8149,4.132,7.0012,-0.42023,4.2532,-2.2187,-0.4859,5.2546,-2.3028,Kaggle Complete EEG Dataset s00
-6.4051,-6.9301,3.2254,4.7843,-0.71427,4.3044,-1.7252,0.32123,5.8729,-1.9811,Kaggle Complete EEG Dataset s00
-5.2124,-6.4969,2.4599,2.4912,-0.91029,4.2982,-1.0501,1.1421,6.5713,-1.5998,Kaggle Complete EEG Dataset s00
-3.0215,-5.7098,1.9543,0.40336,-1.0025,4.1602,-0.33269,1.9309,7.235,-1.209,Kaggle Complete EEG Dataset s00
-0.11075,-4.7319,1.8243,-1.1829,-0.94921,3.8875,0.34769,2.7059,7.8187,-0.78432,Kaggle Complete EEG Dataset s00
3.1284,-3.6367,2.1778,-2.0115,-0.68976,3.5481,0.98401,3.5268,8.3398,-0.25191,Kaggle Complete EEG Dataset s00
6.2598,-2.4203,3.0891,-1.917,-0.16655,3.2629,1.608,4.4761,8.8522,0.47031,Kaggle Complete EEG Dataset s00
8.9079,-1.0449,4.5679,-0.88858,0.63772,3.1746,2.2637,5.6088,9.397,1.4161,Kaggle Complete EEG Dataset s00
10.812,0.49947,6.5364,0.91759,1.6726,3.3838,2.9511,6.9089,9.9678,2.5421,Kaggle Complete EEG Dataset s00
11.869,2.1452,8.8298,3.1799,2.8084,3.9169,3.6068,8.2709,10.491,3.7259,Kaggle Complete EEG Dataset s00
12.118,3.7551,11.21,5.4748,3.8591,4.7042,4.1215,9.4862,10.839,4.7779,Kaggle Complete EEG Dataset s00
11.69,5.1584,13.414,7.3664,4.6245,5.5954,4.3666,10.358,10.869,5.5065,Kaggle Complete EEG Dataset s00
10.755,6.2039,15.209,8.5112,4.943,6.4106,4.252,10.697,10.467,5.7575,Kaggle Complete EEG Dataset s00
9.4805,6.82,16.446,8.7383,4.7398,6.9948,3.7567,10.429,9.5786,5.476,Kaggle Complete EEG Dataset s00
8.0068,7.0188,17.073,8.0987,4.0451,7.2707,2.9423,9.5986,8.2317,4.7071,Kaggle Complete EEG Dataset s00
6.4568,6.8617,17.127,6.834,2.9857,7.2707,1.9323,8.3718,6.5302,3.6037,Kaggle Complete EEG Dataset s00
4.9332,6.4245,16.706,5.3113,1.7476,7.1281,0.8712,6.9548,4.6255,2.3764,Kaggle Complete EEG Dataset s00
3.5382,5.7487,15.924,3.9194,0.53827,7.0398,-0.10884,5.5721,2.697,1.2553,Kaggle Complete EEG Dataset s00
2.3692,4.8404,14.891,2.9727,-0.45626,7.2149,-0.91261,4.3867,0.91978,0.44296,Kaggle Complete EEG Dataset s00
1.5206,3.7154,13.712,2.6402,-1.0876,7.8209,-1.4678,3.4878,-0.54606,0.087484,Kaggle Complete EEG Dataset s00
1.0714,2.4473,12.504,2.9236,-1.2504,8.9414,-1.7005,2.9237,-1.5795,0.26764,Kaggle Complete EEG Dataset s00
1.0662,1.1991,11.404,3.6941,-0.8829,10.575,-1.5243,2.7174,-2.1005,0.9979,Kaggle Complete EEG Dataset s00
1.5259,0.21723,10.567,4.7462,0.03956,12.621,-0.828,2.8985,-2.0854,2.2332,Kaggle Complete EEG Dataset s00
2.4375,-0.22998,10.139,5.8655,1.4982,14.919,0.48518,3.5085,-1.573,3.8868,Kaggle Complete EEG Dataset s00
3.7589,0.048287,10.21,6.8776,3.4166,17.278,2.4558,4.5586,-0.66929,5.825,Kaggle Complete EEG Dataset s00
5.4086,1.0977,10.771,7.6808,5.6637,19.497,5.017,6.0032,0.46144,7.8952,Kaggle Complete EEG Dataset s00
7.2817,2.7872,11.703,8.2222,8.0592,21.407,7.9677,7.7,1.6268,9.9331,Kaggle Complete EEG Dataset s00
9.2441,4.8265,12.797,8.4966,10.403,22.884,11.001,9.4128,2.6472,11.788,Kaggle Complete EEG Dataset s00
11.146,6.8498,13.803,8.5039,12.507,23.869,13.758,10.848,3.3974,13.334,Kaggle Complete EEG Dataset s00
12.851,8.5055,14.498,8.2422,14.234,24.368,15.903,11.715,3.8234,14.495,Kaggle Complete EEG Dataset s00
14.235,9.5271,14.727,7.6989,15.507,24.438,17.197,11.781,3.9574,15.238,Kaggle Complete EEG Dataset s00
15.223,9.7736,14.441,6.8594,16.31,24.159,17.521,10.926,3.8774,15.56,Kaggle Complete EEG Dataset s00
15.783,9.227,13.677,5.7256,16.664,23.604,16.888,9.1423,3.6569,15.458,Kaggle Complete EEG Dataset s00
15.927,7.9669,12.532,4.3264,16.591,22.805,15.403,6.4939,3.3326,14.921,Kaggle Complete EEG Dataset s00
15.701,6.1442,11.139,2.7365,16.102,21.732,13.22,3.1507,2.8829,13.917,Kaggle Complete EEG Dataset s00
15.186,3.9559,9.6334,1.0739,15.198,20.32,10.531,-0.68997,2.2473,12.426,Kaggle Complete EEG Dataset s00
14.48,1.6364,8.1546,-0.49973,13.9,18.49,7.5464,-4.7898,1.3716,10.478,Kaggle Complete EEG Dataset s00
13.694,-0.55992,6.8423,-1.7953,12.279,16.201,4.5164,-8.8506,0.27551,8.1815,Kaggle Complete EEG Dataset s00
12.943,-2.3825,5.839,-2.6293,10.481,13.499,1.7261,-12.542,-0.92441,5.7575,Kaggle Complete EEG Dataset s00
12.315,-3.6347,5.2589,-2.8619,8.7136,10.539,-0.53716,-15.519,-2.0119,3.4975,Kaggle Complete EEG Dataset s00
11.858,-4.2131,5.1575,-2.4385,7.216,7.5605,-2.0284,-17.472,-2.7362,1.7169,Kaggle Complete EEG Dataset s00
11.553,-4.1575,5.5062,-1.4283,6.1869,4.8468,-2.6153,-18.211,-2.8875,0.67298,Kaggle Complete EEG Dataset s00
11.322,-3.6347,6.1655,-0.023652,5.7286,2.6538,-2.3245,-17.699,-2.3686,0.48961,Kaggle Complete EEG Dataset s00
11.041,-2.9232,6.9263,1.49,5.8266,1.1474,-1.3321,-16.085,-1.2379,1.1234,Kaggle Complete EEG Dataset s00
10.592,-2.3209,7.5524,2.8055,6.344,0.35079,0.065667,-13.652,0.3101,2.3732,Kaggle Complete EEG Dataset s00
9.9061,-2.0665,7.8598,3.6686,7.0777,0.15551,1.5481,-10.752,2.0008,3.9366,Kaggle Complete EEG Dataset s00
8.9893,-2.2712,7.7695,3.9467,7.8171,0.35079,2.8577,-7.7133,3.5704,5.4904,Kaggle Complete EEG Dataset s00
7.9332,-2.8973,7.3352,3.665,8.3893,0.67935,3.8607,-4.7715,4.8265,6.7708,Kaggle Complete EEG Dataset s00
6.8772,-3.7758,6.7076,2.9854,8.692,0.90872,4.5552,-2.0474,5.6762,7.6185,Kaggle Complete EEG Dataset s00
5.9472,-4.6822,6.0641,2.1405,8.6848,0.87928,5.0416,0.44046,6.1129,7.9917,Kaggle Complete EEG Dataset s00
5.2064,-5.4255,5.5379,1.3628,8.3648,0.53212,5.4647,2.7449,6.1864,7.9547,Kaggle Complete EEG Dataset s00
4.6258,-5.9145,5.167,0.79948,7.7421,-0.095556,5.9565,4.9416,5.9616,7.6394,Kaggle Complete EEG Dataset s00
4.0951,-6.1908,4.8785,0.48331,6.8355,-0.88286,6.5928,7.1015,5.4881,7.2212,Kaggle Complete EEG Dataset s00
3.4751,-6.4034,4.5314,0.33068,5.6781,-1.6733,7.4018,9.2776,4.8136,6.8866,Kaggle Complete EEG Dataset s00
2.6634,-6.7513,3.9704,0.19258,4.3319,-2.2978,8.3713,11.497,3.9942,6.8078,Kaggle Complete EEG Dataset s00
1.6441,-7.4032,3.0844,-0.092701,2.8891,-2.6264,9.4553,13.76,3.0969,7.1199,Kaggle Complete EEG Dataset s00
0.4961,-8.4427,1.8386,-0.63782,1.4708,-2.5815,10.589,16.017,2.2083,7.8823,Kaggle Complete EEG Dataset s00
-0.63878,-9.838,0.26788,-1.4828,0.1909,-2.1723,11.676,18.151,1.4062,9.0565,Kaggle Complete EEG Dataset s00
-1.616,-11.456,-1.5421,-2.573,-0.87426,-1.4842,12.607,20.02,0.74466,10.494,Kaggle Complete EEG Dataset s00
-2.3385,-13.106,-3.4853,-3.7905,-1.703,-0.65814,13.257,21.433,0.2474,11.963,Kaggle Complete EEG Dataset s00
-2.8061,-14.598,-5.4475,-4.9552,-2.3199,0.14776,13.531,22.253,-0.083386,13.2,Kaggle Complete EEG Dataset s00
-3.0872,-15.801,-7.3177,-5.8783,-2.7812,0.80489,13.384,22.425,-0.23905,13.985,Kaggle Complete EEG Dataset s00
-3.2947,-16.653,-8.9867,-6.3943,-3.1386,1.2621,12.864,22.02,-0.19149,14.207,Kaggle Complete EEG Dataset s00
-3.5443,-17.182,-10.359,-6.407,-3.4226,1.5612,12.087,21.21,0.11552,13.9,Kaggle Complete EEG Dataset s00
-3.9094,-17.482,-11.375,-5.931,-3.6388,1.82,11.227,20.24,0.72953,13.232,Kaggle Complete EEG Dataset s00
-4.4454,-17.693,-12.027,-5.1187,-3.7829,2.1842,10.455,19.351,1.6592,12.45,Kaggle Complete EEG Dataset s00
-5.1967,-17.969,-12.379,-4.2429,-3.8636,2.7654,9.9013,18.722,2.8396,11.81,Kaggle Complete EEG Dataset s00
-6.2133,-18.45,-12.543,-3.6378,-3.9155,3.5837,9.6298,18.443,4.1325,11.505,Kaggle Complete EEG Dataset s00
-7.5452,-19.217,-12.656,-3.6124,-3.9818,4.5461,9.6351,18.484,5.3454,11.622,Kaggle Complete EEG Dataset s00
-9.2029,-20.271,-12.802,-4.3501,-4.1,5.4621,9.8784,18.761,6.2945,12.143,Kaggle Complete EEG Dataset s00
-11.094,-21.501,-12.986,-5.8328,-4.2686,6.0944,10.307,19.135,6.8523,12.96,Kaggle Complete EEG Dataset s00
-12.996,-22.684,-13.112,-7.8316,-4.4286,6.2277,10.887,19.445,6.995,13.924,Kaggle Complete EEG Dataset s00
-14.565,-23.511,-13.001,-9.9576,-4.4733,5.7286,11.609,19.541,6.8026,14.881,Kaggle Complete EEG Dataset s00
-15.403,-23.64,-12.45,-11.766,-4.2701,4.5849,12.48,19.296,6.4372,15.716,Kaggle Complete EEG Dataset s00
-15.164,-22.777,-11.286,-12.867,-3.6979,2.9157,13.511,18.619,6.0978,16.357,Kaggle Complete EEG Dataset s00
-13.658,-20.752,-9.4226,-13.028,-2.6846,0.93662,14.701,17.486,5.9897,16.803,Kaggle Complete EEG Dataset s00
-10.924,-17.558,-6.8692,-12.18,-1.2187,-1.0781,16.034,15.92,6.2772,17.096,Kaggle Complete EEG Dataset s00
-7.2064,-13.37,-3.7278,-10.416,0.64204,-2.8511,17.467,13.98,7.0685,17.321,Kaggle Complete EEG Dataset s00
-2.9007,-8.5083,-0.15372,-7.9188,2.7954,-4.1452,18.933,11.749,8.4176,17.574,Kaggle Complete EEG Dataset s00
1.5653,-3.3584,3.6692,-4.9007,5.1131,-4.8225,20.334,9.2615,10.296,17.929,Kaggle Complete EEG Dataset s00
5.8053,1.7,7.5635,-1.5664,7.4625,-4.8395,21.528,6.4824,12.616,18.41,Kaggle Complete EEG Dataset s00
9.5567,6.3589,11.358,1.897,9.7211,-4.2646,22.344,3.3135,15.206,18.965,Kaggle Complete EEG Dataset s00
12.675,10.414,14.895,5.2931,11.782,-3.2479,22.591,-0.38271,17.844,19.462,Kaggle Complete EEG Dataset s00
15.105,13.751,18.015,8.4076,13.561,-1.9863,22.101,-4.6912,20.27,19.714,Kaggle Complete EEG Dataset s00
16.836,16.313,20.559,10.999,14.986,-0.67054,20.773,-9.5775,22.22,19.515,Kaggle Complete EEG Dataset s00
17.861,18.068,22.388,12.836,16.008,0.55382,18.609,-14.817,23.469,18.693,Kaggle Complete EEG Dataset s00
18.155,18.964,23.385,13.741,16.586,1.6108,15.741,-19.992,23.863,17.157,Kaggle Complete EEG Dataset s00
17.687,18.956,23.481,13.632,16.7,2.4957,12.413,-24.548,23.318,14.932,Kaggle Complete EEG Dataset s00
16.445,18.002,22.671,12.551,16.348,3.2458,8.9477,-27.903,21.842,12.163,Kaggle Complete EEG Dataset s00
14.451,16.118,21.017,10.653,15.553,3.92,5.6815,-29.554,19.513,9.0871,Kaggle Complete EEG Dataset s00
11.792,13.389,18.642,8.1804,14.368,4.557,2.8965,-29.203,16.478,5.9955,Kaggle Complete EEG Dataset s00
8.6215,9.9843,15.721,5.4021,12.873,5.1707,0.79012,-26.811,12.921,3.1694,Kaggle Complete EEG Dataset s00
5.1459,6.1283,12.466,2.5857,11.175,5.7317,-0.57947,-22.613,9.0705,0.82257,Kaggle Complete EEG Dataset s00
1.6047,2.0895,9.0866,-0.045457,9.3882,6.1889,-1.2651,-17.076,5.1638,-0.92748,Kaggle Complete EEG Dataset s00
-1.7605,-1.8658,5.7851,-2.3186,7.6211,6.4726,-1.4167,-10.832,1.4235,-2.0872,Kaggle Complete EEG Dataset s00
-4.7422,-5.4911,2.7293,-4.1266,5.9621,6.5098,-1.2369,-4.5674,-1.9514,-2.7676,Kaggle Complete EEG Dataset s00
-7.1722,-8.5679,0.049157,-5.4258,4.4818,6.2432,-0.92318,1.0619,-4.8052,-3.136,Kaggle Complete EEG Dataset s00
-8.9481,-10.915,-2.1539,-6.2326,3.2451,5.6465,-0.62177,5.5377,-7.0342,-3.3611,Kaggle Complete EEG Dataset s00
-10.049,-12.4,-3.8039,-6.6142,2.3155,4.7445,-0.3891,8.5576,-8.5671,-3.5542,Kaggle Complete EEG Dataset s00
-10.503,-12.945,-4.8436,-6.676,1.7721,3.6302,-0.17758,10.082,-9.367,-3.7263,Kaggle Complete EEG Dataset s00
-10.438,-12.553,-5.2145,-6.5179,1.6971,2.4523,0.14851,10.337,-9.4168,-3.7874,Kaggle Complete EEG Dataset s00
-10.009,-11.325,-4.9213,-6.2181,2.1425,1.3969,0.77602,9.7614,-8.7336,-3.5703,Kaggle Complete EEG Dataset s00
-9.4367,-9.4584,-3.9909,-5.8001,3.1082,0.63441,1.8794,8.9153,-7.3802,-2.9011,Kaggle Complete EEG Dataset s00
-8.9349,-7.2263,-2.5312,-5.235,4.5164,0.2795,3.5681,8.3581,-5.4711,-1.6529,Kaggle Complete EEG Dataset s00
-8.6696,-4.9406,-0.71162,-4.4646,6.2157,0.35544,5.8454,8.53,-3.1859,0.2049,Kaggle Complete EEG Dataset s00
-8.688,-2.9033,1.2458,-3.4361,8.0174,0.79714,8.6057,9.6513,-0.74928,2.5855,Kaggle Complete EEG Dataset s00
-8.9166,-1.3649,3.0907,-2.1569,9.7398,1.4744,11.646,11.729,1.6095,5.3103,Kaggle Complete EEG Dataset s00
-9.1609,-0.48836,4.5837,-0.72868,11.255,2.2462,14.717,14.542,3.6785,8.1396,Kaggle Complete EEG Dataset s00
-9.1609,-0.34128,5.522,0.63776,12.504,3.0041,17.549,17.734,5.3065,10.823,Kaggle Complete EEG Dataset s00
-8.6722,-0.88986,5.7598,1.6608,13.499,3.6906,19.91,20.894,6.4005,13.14,Kaggle Complete EEG Dataset s00
-7.561,-2.0009,5.2383,2.0605,14.283,4.2889,21.621,23.648,6.9475,14.915,Kaggle Complete EEG Dataset s00
-5.8219,-3.4519,3.9989,1.6444,14.904,4.8081,22.589,25.718,6.982,16.047,Kaggle Complete EEG Dataset s00
-3.6205,-4.9465,2.1936,0.39791,15.401,5.2482,22.83,26.972,6.6037,16.536,Kaggle Complete EEG Dataset s00
-1.2194,-6.151,0.095121,-1.4809,15.806,5.5861,22.464,27.424,5.9508,16.468,Kaggle Complete EEG Dataset s00
1.0793,-6.7433,-1.9368,-3.6033,16.158,5.7937,21.709,27.204,5.2114,16.031,Kaggle Complete EEG Dataset s00
3.0154,-6.4829,-3.4916,-5.4731,16.511,5.8449,20.835,26.516,4.593,15.476,Kaggle Complete EEG Dataset s00
4.4104,-5.2765,-4.2001,-6.6287,16.939,5.741,20.098,25.553,4.2904,15.053,Kaggle Complete EEG Dataset s00
5.209,-3.2094,-3.8071,-6.7505,17.493,5.5179,19.665,24.45,4.4525,14.952,Kaggle Complete EEG Dataset s00
5.4481,-0.54799,-2.2411,-5.7638,18.185,5.2312,19.555,23.239,5.1443,15.24,Kaggle Complete EEG Dataset s00
5.2563,2.3241,0.36298,-3.8286,18.959,4.9398,19.644,21.854,6.3226,15.833,Kaggle Complete EEG Dataset s00
4.8176,4.9954,3.6993,-1.292,19.705,4.6918,19.688,20.162,7.862,16.523,Kaggle Complete EEG Dataset s00
4.3421,7.1241,7.3542,1.4246,20.303,4.5167,19.42,18.028,9.5894,17.046,Kaggle Complete EEG Dataset s00
4.0478,8.5313,10.912,3.9303,20.665,4.4284,18.634,15.372,11.338,17.163,Kaggle Complete EEG Dataset s00
