Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,event_text
5.019,-3.4588,-2.9769,-10.287,6.2324,3.1921,-8.4574,-6.0698,5.9589,11.489,Kaggle Complete EEG Dataset s01
5.3307,-3.434,-1.9979,-9.3336,6.2341,2.4257,-9.4497,-8.1439,6.0061,10.532,Kaggle Complete EEG Dataset s01
6.3223,-2.8537,-0.92074,-8.2942,6.2994,1.8993,-10.097,-9.7864,6.1678,9.872,Kaggle Complete EEG Dataset s01
7.9187,-1.7783,0.1446,-7.2482,6.4456,1.647,-10.24,-10.973,6.5147,9.758,Kaggle Complete EEG Dataset s01
9.7723,-0.48879,1.0135,-6.3709,6.645,1.6424,-9.7904,-11.729,7.0031,10.19,Kaggle Complete EEG Dataset s01
11.354,0.63467,1.4775,-5.9019,6.8118,1.8111,-8.7635,-12.196,7.4797,10.923,Kaggle Complete EEG Dataset s01
12.154,1.288,1.3793,-6.0294,6.8015,2.0433,-7.2626,-12.496,7.7592,11.55,Kaggle Complete EEG Dataset s01
11.887,1.3702,0.67811,-6.8052,6.4696,2.2368,-5.4556,-12.652,7.702,11.673,Kaggle Complete EEG Dataset s01
10.555,0.97761,-0.56337,-8.1191,5.7028,2.3297,-3.5054,-12.664,7.2254,11.106,Kaggle Complete EEG Dataset s01
8.4332,0.30725,-2.1961,-9.7356,4.4667,2.3081,-1.575,-12.424,6.3227,9.9413,Kaggle Complete EEG Dataset s01
5.9392,-0.45776,-4.0236,-11.35,2.8299,2.2121,0.21715,-11.884,5.0495,8.5317,Kaggle Complete EEG Dataset s01
3.4752,-1.2616,-5.8545,-12.72,0.9456,2.1006,1.7625,-11.057,3.4817,7.2607,Kaggle Complete EEG Dataset s01
1.3174,-2.1755,-7.5431,-13.733,-1.0213,2.0108,2.9474,-10.11,1.6848,6.3318,Kaggle Complete EEG Dataset s01
-0.42545,-3.3021,-8.9726,-14.397,-2.9314,1.9319,3.6781,-9.2828,-0.27213,5.6474,Kaggle Complete EEG Dataset s01
-1.7495,-4.6444,-10.043,-14.754,-4.6902,1.8018,3.9694,-8.8033,-2.2896,4.8816,Kaggle Complete EEG Dataset s01
-2.6659,-6.0099,-10.629,-14.803,-6.241,1.5572,3.9595,-8.7313,-4.2078,3.6757,Kaggle Complete EEG Dataset s01
-3.1505,-7.0341,-10.607,-14.442,-7.5167,1.1376,3.9052,-8.9711,-5.8009,1.818,Kaggle Complete EEG Dataset s01
-3.143,-7.3522,-9.9075,-13.537,-8.4331,0.51529,4.0928,-9.3068,-6.84,-0.63037,Kaggle Complete EEG Dataset s01
-2.6171,-6.7858,-8.5813,-12.048,-8.9076,-0.29905,4.7988,-9.4986,-7.16,-3.3313,Kaggle Complete EEG Dataset s01
-1.6499,-5.4761,-6.8368,-10.131,-8.8904,-1.2574,6.1812,-9.4027,-6.7322,-5.8368,Kaggle Complete EEG Dataset s01
-0.41982,-3.8483,-5.0042,-8.1472,-8.3987,-2.2652,8.3288,-8.9711,-5.6763,-7.7515,Kaggle Complete EEG Dataset s01
0.81593,-2.4549,-3.4494,-6.5675,-7.5218,-3.2328,11.262,-8.2398,-4.2449,-8.8962,Kaggle Complete EEG Dataset s01
1.7831,-1.7752,-2.4806,-5.8155,-6.4112,-4.0704,14.91,-7.1728,-2.7309,-9.3199,Kaggle Complete EEG Dataset s01
2.277,-2.0436,-2.2384,-6.1029,-5.2043,-4.6618,19.028,-5.5303,-1.3718,-9.1284,Kaggle Complete EEG Dataset s01
2.2226,-3.2075,-2.6856,-7.3736,-4.0094,-4.9079,23.017,-2.8927,-0.30244,-8.3951,Kaggle Complete EEG Dataset s01
1.723,-4.9547,-3.6036,-9.3142,-2.8557,-4.716,26.024,1.2196,0.47392,-7.0385,Kaggle Complete EEG Dataset s01
1.0713,-6.8184,-4.6553,-11.456,-1.6608,-4.0023,27.08,7.1781,1.0802,-4.9201,Kaggle Complete EEG Dataset s01
0.65066,-8.3437,-5.4852,-13.332,-0.29572,-2.739,25.441,15.019,1.6881,-1.9788,Kaggle Complete EEG Dataset s01
0.80841,-9.1956,-5.7901,-14.585,1.3496,-0.99263,20.894,24.275,2.4527,1.598,Kaggle Complete EEG Dataset s01
1.7005,-9.2422,-5.3904,-15.058,3.3027,1.0649,13.908,34.058,3.4598,5.3338,Kaggle Complete EEG Dataset s01
3.1879,-8.5827,-4.2743,-14.81,5.4501,3.1843,5.5196,43.277,4.6824,8.5562,Kaggle Complete EEG Dataset s01
4.8988,-7.4965,-2.5789,-14.049,7.5751,5.0715,-3.0414,50.914,5.9977,10.561,Kaggle Complete EEG Dataset s01
6.3599,-6.3497,-0.57183,-13.079,9.4044,6.468,-10.763,56.297,7.2068,10.821,Kaggle Complete EEG Dataset s01
7.1825,-5.4932,1.42,-12.223,10.709,7.2359,-17.087,59.175,8.1112,9.208,Kaggle Complete EEG Dataset s01
7.22,-5.1487,3.1069,-11.732,11.416,7.4247,-21.906,59.75,8.5794,6.067,Kaggle Complete EEG Dataset s01
6.6378,-5.3349,4.3314,-11.722,11.652,7.2761,-25.328,58.587,8.6333,2.1439,Kaggle Complete EEG Dataset s01
5.8491,-5.8904,5.0902,-12.16,11.72,7.1399,-27.46,56.453,8.4362,-1.5959,Kaggle Complete EEG Dataset s01
5.2913,-6.5856,5.495,-12.93,11.961,7.3411,-28.295,54.091,8.2375,-4.2805,Kaggle Complete EEG Dataset s01
5.2293,-7.2389,5.6745,-13.898,12.585,8.0363,-27.841,52.077,8.2459,-5.4009,Kaggle Complete EEG Dataset s01
5.6387,-7.768,5.7236,-14.959,13.574,9.1277,-26.285,50.698,8.5558,-4.9283,Kaggle Complete EEG Dataset s01
6.2848,-8.1405,5.7016,-15.985,14.696,10.331,-24.039,49.967,9.1317,-3.2091,Kaggle Complete EEG Dataset s01
6.9101,-8.2708,5.683,-16.791,15.652,11.287,-21.644,49.715,9.8845,-0.81369,Kaggle Complete EEG Dataset s01
7.389,-7.9946,5.7694,-17.128,16.201,11.709,-19.551,49.667,10.722,1.6877,Kaggle Complete EEG Dataset s01
7.7909,-7.1132,6.1115,-16.752,16.28,11.495,-17.897,49.583,11.621,3.9283,Kaggle Complete EEG Dataset s01
8.3187,-5.4885,6.8466,-15.521,16.001,10.75,-16.515,49.356,12.631,5.7819,Kaggle Complete EEG Dataset s01
9.1244,-3.1826,8.005,-13.522,15.532,9.6696,-15.118,48.948,13.768,7.2607,Kaggle Complete EEG Dataset s01
10.191,-0.48724,9.4582,-11.06,14.977,8.4187,-13.523,48.325,14.937,8.3525,Kaggle Complete EEG Dataset s01
11.301,2.1709,10.94,-8.5751,14.323,7.0718,-11.844,47.425,15.93,8.9391,Kaggle Complete EEG Dataset s01
12.129,4.4008,12.182,-6.4422,13.507,5.6397,-10.432,46.191,16.515,8.8576,Kaggle Complete EEG Dataset s01
12.377,5.9789,13.02,-4.8603,12.515,4.1318,-9.6818,44.62,16.572,8.0673,Kaggle Complete EEG Dataset s01
11.902,6.8898,13.51,-3.7884,11.483,2.6471,-9.7756,42.894,16.195,6.7352,Kaggle Complete EEG Dataset s01
10.818,7.3072,13.894,-3.0104,10.716,1.4024,-10.556,41.359,15.69,5.2482,Kaggle Complete EEG Dataset s01
9.4586,7.467,14.455,-2.2714,10.531,0.63759,-11.612,40.388,15.417,4.0342,Kaggle Complete EEG Dataset s01
8.2529,7.5663,15.339,-1.4156,11.05,0.46574,-12.56,40.16,15.57,3.3376,Kaggle Complete EEG Dataset s01
7.6013,7.7324,16.472,-0.42368,12.109,0.82027,-13.197,40.52,16.087,3.085,Kaggle Complete EEG Dataset s01
7.7102,8.0163,17.586,0.60929,13.28,1.4504,-13.617,41.143,16.666,2.975,Kaggle Complete EEG Dataset s01
8.5271,8.4291,18.34,1.545,14.029,2.0015,-14.115,41.623,16.895,2.6165,Kaggle Complete EEG Dataset s01
9.7366,8.9412,18.45,2.2668,13.924,2.1703,-15.004,41.779,16.446,1.7814,Kaggle Complete EEG Dataset s01
10.831,9.4688,17.788,2.6731,12.795,1.8173,-16.411,41.743,15.193,0.5429,Kaggle Complete EEG Dataset s01
11.301,9.8505,16.396,2.6644,10.752,1.0092,-18.238,41.886,13.229,-0.72814,Kaggle Complete EEG Dataset s01
10.815,9.9265,14.436,2.1739,8.1356,-0.023475,-20.218,42.702,10.816,-1.5266,Kaggle Complete EEG Dataset s01
9.3572,9.6022,12.138,1.2036,5.383,-0.98179,-22.039,44.524,8.283,-1.4411,Kaggle Complete EEG Dataset s01
7.2144,8.89,9.7309,-0.16436,2.909,-1.6011,-23.491,47.461,5.9455,-0.30854,Kaggle Complete EEG Dataset s01
4.8124,7.8875,7.4123,-1.7938,0.99202,-1.7388,-24.547,51.322,4.034,1.7284,Kaggle Complete EEG Dataset s01
2.5418,6.7237,5.3256,-3.5399,-0.25618,-1.4029,-25.313,55.662,2.6952,4.2746,Kaggle Complete EEG Dataset s01
0.6131,5.5041,3.598,-5.2882,-0.85276,-0.73253,-25.792,59.87,2.0047,6.8411,Kaggle Complete EEG Dataset s01
-0.9513,4.2968,2.3362,-6.9478,-0.88371,0.060126,-25.732,63.227,1.993,8.9676,Kaggle Complete EEG Dataset s01
-2.2115,3.1671,1.6266,-8.4303,-0.44702,0.7537,-24.567,64.941,2.6481,10.304,Kaggle Complete EEG Dataset s01
-3.2181,2.2097,1.4962,-9.6081,0.35932,1.1609,-21.6,64.33,3.8943,10.654,Kaggle Complete EEG Dataset s01
-3.9055,1.5999,1.9416,-10.269,1.4665,1.2151,-16.273,61.033,5.6188,10.035,Kaggle Complete EEG Dataset s01
-4.1383,1.5238,2.8952,-10.215,2.7938,0.94877,-8.5265,55.242,7.6531,8.6417,Kaggle Complete EEG Dataset s01
-3.8604,2.0654,4.2044,-9.3488,4.1967,0.44252,1.0071,47.641,9.7397,6.7392,Kaggle Complete EEG Dataset s01
-3.173,3.1485,5.6779,-7.7409,5.4759,-0.22474,11.044,39.309,11.569,4.5679,Kaggle Complete EEG Dataset s01
-2.3561,4.5435,7.1074,-5.6447,6.3854,-1.0066,20.025,31.372,12.813,2.3028,Kaggle Complete EEG Dataset s01
-1.7701,5.9168,8.3201,-3.4318,6.6983,-1.8968,26.557,24.646,13.211,0.033668,Kaggle Complete EEG Dataset s01
-1.7175,6.9689,9.2194,-1.4718,6.2925,-2.8783,29.874,19.491,12.653,-2.207,Kaggle Complete EEG Dataset s01
-2.3016,7.526,9.8021,-0.01957,5.2128,-3.8769,29.988,15.81,11.235,-4.4191,Kaggle Complete EEG Dataset s01
-3.3909,7.5539,10.098,0.7973,3.6552,-4.75,27.584,13.317,9.221,-6.5619,Kaggle Complete EEG Dataset s01
-4.6961,7.0992,10.122,0.93777,1.8792,-5.3507,23.649,11.578,6.9408,-8.6029,Kaggle Complete EEG Dataset s01
-5.8905,6.221,9.8258,0.39751,0.10659,-5.5767,19.057,10.259,4.6706,-10.505,Kaggle Complete EEG Dataset s01
-6.7225,4.9687,9.1246,-0.80186,-1.537,-5.439,14.406,9.0724,2.5925,-12.233,Kaggle Complete EEG Dataset s01
-7.0587,3.4076,7.9678,-2.5674,-3.007,-5.072,9.9828,7.7896,0.78547,-13.712,Kaggle Complete EEG Dataset s01
-6.8784,1.6697,6.4197,-4.6788,-4.2604,-4.6417,5.9689,6.231,-0.69314,-14.807,Kaggle Complete EEG Dataset s01
-6.2455,-0.0077529,4.7125,-6.7685,-5.2146,-4.2902,2.5573,4.2648,-1.7592,-15.333,Kaggle Complete EEG Dataset s01
-5.2633,-1.3376,3.2068,-8.3828,-5.7458,-4.0657,-0.019835,1.855,-2.3115,-15.109,Kaggle Complete EEG Dataset s01
-4.0895,-2.0514,2.2719,-9.1305,-5.7665,-3.9434,-1.6441,-0.96243,-2.2863,-14.127,Kaggle Complete EEG Dataset s01
-2.9214,-1.9986,2.1635,-8.7869,-5.3057,-3.8846,-2.4588,-4.0436,-1.7474,-12.677,Kaggle Complete EEG Dataset s01
-1.9917,-1.2104,2.9206,-7.3952,-4.5595,-3.8939,-2.8686,-7.2327,-0.90702,-11.259,Kaggle Complete EEG Dataset s01
-1.4809,0.12415,4.3568,-5.2428,-3.8357,-4.0177,-3.4215,-10.398,-0.066669,-10.44,Kaggle Complete EEG Dataset s01
-1.434,1.7411,6.1369,-2.7598,-3.4472,-4.3243,-4.5817,-13.371,0.48908,-10.567,Kaggle Complete EEG Dataset s01
-1.7213,3.4076,7.9051,-0.38046,-3.5916,-4.8181,-6.4924,-16.009,0.60864,-11.601,Kaggle Complete EEG Dataset s01
-2.08,4.9827,9.3752,1.571,-4.2793,-5.4328,-8.9017,-18.131,0.3173,-13.141,Kaggle Complete EEG Dataset s01
-2.264,6.3963,10.375,2.9216,-5.3435,-6.0443,-11.247,-19.569,-0.21655,-14.571,Kaggle Complete EEG Dataset s01
-2.1439,7.5974,10.835,3.6261,-6.4971,-6.5072,-12.896,-20.205,-0.75882,-15.321,Kaggle Complete EEG Dataset s01
-1.8133,8.4896,10.764,3.7125,-7.4359,-6.7348,-13.409,-20.073,-1.1007,-15.064,Kaggle Complete EEG Dataset s01
-1.4997,8.9613,10.244,3.276,-7.9001,-6.7023,-12.669,-19.294,-1.1142,-13.789,Kaggle Complete EEG Dataset s01
-1.4171,8.8744,9.3803,2.4224,-7.7402,-6.4607,-10.921,-18.083,-0.79082,-11.752,Kaggle Complete EEG Dataset s01
-1.633,8.1606,8.3048,1.2922,-6.9252,-6.0845,-8.6746,-16.704,-0.2115,-9.3566,Kaggle Complete EEG Dataset s01
-2.0255,6.8773,7.1887,0.0431,-5.5498,-5.634,-6.5368,-15.373,0.49413,-7.01,Kaggle Complete EEG Dataset s01
-2.3692,5.2108,6.1877,-1.1563,-3.8495,-5.1618,-5.0261,-14.282,1.1829,-5.0464,Kaggle Complete EEG Dataset s01
-2.4781,3.4309,5.4205,-2.1655,-2.168,-4.7423,-4.5027,-13.551,1.71,-3.7102,Kaggle Complete EEG Dataset s01
-2.3072,1.8264,4.9361,-2.8829,-0.88715,-4.4977,-5.0557,-13.215,1.9593,-3.1684,Kaggle Complete EEG Dataset s01
-2.0105,0.61295,4.6989,-3.2762,-0.32495,-4.5782,-6.5072,-13.203,1.8448,-3.4658,Kaggle Complete EEG Dataset s01
-1.8697,-0.11017,4.6143,-3.3713,-0.61894,-5.0984,-8.4179,-13.311,1.353,-4.4679,Kaggle Complete EEG Dataset s01
-2.1589,-0.37862,4.5584,-3.2503,-1.6729,-6.0644,-10.195,-13.227,0.54128,-5.8734,Kaggle Complete EEG Dataset s01
-3.0322,-0.35379,4.3907,-3.0493,-3.2065,-7.3478,-11.301,-12.544,-0.46748,-7.2952,Kaggle Complete EEG Dataset s01
-4.4463,-0.25138,4.0028,-2.9175,-4.8295,-8.7056,-11.375,-10.901,-1.5099,-8.3829,Kaggle Complete EEG Dataset s01
-6.1666,-0.27155,3.3491,-2.9802,-6.1688,-9.8667,-10.343,-8.0599,-2.3941,-8.8962,Kaggle Complete EEG Dataset s01
-7.8625,-0.56017,2.4396,-3.313,-6.9889,-10.618,-8.4278,-4.0196,-2.9666,-8.7781,Kaggle Complete EEG Dataset s01
-9.2165,-1.1778,1.3353,-3.9267,-7.2382,-10.892,-6.0629,0.9798,-3.1637,-8.1752,Kaggle Complete EEG Dataset s01
-10.028,-2.1011,0.12258,-4.7717,-7.025,-10.751,-3.7819,6.4828,-3.0323,-7.3807,Kaggle Complete EEG Dataset s01
-10.227,-3.2431,-1.1053,-5.742,-6.5195,-10.337,-2.0292,11.878,-2.7174,-6.786,Kaggle Complete EEG Dataset s01
-9.9039,-4.5109,-2.296,-6.7426,-5.8851,-9.7986,-1.1356,16.59,-2.4261,-6.8104,Kaggle Complete EEG Dataset s01
-9.2447,-5.8237,-3.4172,-7.6999,-5.1991,-9.218,-1.2047,20.114,-2.3183,-7.7474,Kaggle Complete EEG Dataset s01
-8.4465,-7.0992,-4.4385,-8.5643,-4.4667,-8.605,-2.1527,22.164,-2.4513,-9.6703,Kaggle Complete EEG Dataset s01
-7.6578,-8.232,-5.304,-9.2904,-3.6517,-7.9439,-3.7326,22.632,-2.7477,-12.347,Kaggle Complete EEG Dataset s01
-6.9122,-9.0591,-5.9036,-9.7896,-2.7182,-7.224,-5.5939,21.625,-3.0256,-15.292,Kaggle Complete EEG Dataset s01
-6.1535,-9.4284,-6.1238,-9.9603,-1.678,-6.4979,-7.3762,19.479,-3.0879,-17.875,Kaggle Complete EEG Dataset s01
-5.3252,-9.2515,-5.8833,-9.7248,-0.56908,-5.8136,-8.7783,16.649,-2.7999,-19.509,Kaggle Complete EEG Dataset s01
-4.4369,-8.5703,-5.1787,-9.0765,0.5708,-5.1758,-9.6324,13.688,-2.128,-19.802,Kaggle Complete EEG Dataset s01
-3.605,-7.5679,-4.1134,-8.1191,1.7193,-4.5302,-9.904,11.051,-1.1613,-18.694,Kaggle Complete EEG Dataset s01
-2.9739,-6.5142,-2.86,-7.0473,2.8832,-3.7669,-9.7312,8.9885,-0.071721,-16.465,Kaggle Complete EEG Dataset s01
-2.6228,-5.6825,-1.627,-6.0878,4.0455,-2.7978,-9.3905,7.4059,0.92188,-13.667,Kaggle Complete EEG Dataset s01
-2.4631,-5.2154,-0.582,-5.4222,5.1372,-1.6475,-9.1585,5.9553,1.6326,-10.888,Kaggle Complete EEG Dataset s01
-2.2058,-5.0633,0.22082,-5.085,6.0415,-0.42755,-9.2128,4.1929,1.9593,-8.554,Kaggle Complete EEG Dataset s01
-1.4603,-5.0354,0.81361,-4.9835,6.6072,0.6763,-9.5979,1.7591,1.8953,-6.8063,Kaggle Complete EEG Dataset s01
0.091005,-4.8756,1.3031,-4.9294,6.731,1.4999,-10.25,-1.406,1.5349,-5.576,Kaggle Complete EEG Dataset s01
2.5005,-4.3666,1.818,-4.7177,6.4215,1.9721,-11.025,-5.0867,1.0448,-4.6553,Kaggle Complete EEG Dataset s01
5.4565,-3.4247,2.4667,-4.2077,5.8094,2.1285,-11.82,-8.8392,0.6238,-3.8324,Kaggle Complete EEG Dataset s01
8.3468,-2.1197,3.2983,-3.3757,5.1011,2.0665,-12.59,-12.22,0.42676,-2.9891,Kaggle Complete EEG Dataset s01
10.463,-0.63776,4.3094,-2.2995,4.4993,1.8653,-13.37,-14.894,0.5396,-2.1581,Kaggle Complete EEG Dataset s01
11.256,0.7976,5.4493,-1.1195,4.1383,1.534,-14.189,-16.764,0.95388,-1.4492,Kaggle Complete EEG Dataset s01
10.589,2.0049,6.667,0.010685,4.0781,1.0386,-15.014,-17.867,1.6124,-0.9848,Kaggle Complete EEG Dataset s01
8.7544,2.8537,7.9,0.94857,4.3051,0.35892,-15.74,-18.299,2.4443,-0.81369,Kaggle Complete EEG Dataset s01
6.3092,3.2726,9.0636,1.5731,4.7624,-0.4647,-16.228,-18.155,3.3722,-0.94406,Kaggle Complete EEG Dataset s01
3.8921,3.2649,10.061,1.8238,5.371,-1.3054,-16.446,-17.531,4.3187,-1.3637,Kaggle Complete EEG Dataset s01
2.0122,2.9297,10.8,1.7395,6.0467,-1.9989,-16.48,-16.536,5.1994,-2.1092,Kaggle Complete EEG Dataset s01
0.94739,2.4316,11.218,1.4348,6.7121,-2.4092,-16.579,-15.421,5.9152,-3.2743,Kaggle Complete EEG Dataset s01
0.72578,1.9614,11.325,1.0934,7.2949,-2.4665,-16.989,-14.45,6.3884,-4.9201,Kaggle Complete EEG Dataset s01
1.2328,1.6914,11.223,0.89887,7.7883,-2.1522,-17.808,-13.875,6.6258,-6.9571,Kaggle Complete EEG Dataset s01
2.2808,1.7193,11.096,0.97667,8.2474,-1.4772,-18.885,-13.767,6.7471,-9.0918,Kaggle Complete EEG Dataset s01
3.7025,2.0654,11.167,1.3786,8.7821,-0.45851,-19.872,-14.03,6.9475,-10.901,Kaggle Complete EEG Dataset s01
5.3551,2.683,11.596,2.081,9.5007,0.86207,-20.366,-14.438,7.4174,-11.988,Kaggle Complete EEG Dataset s01
7.0717,3.4635,12.409,2.9627,10.405,2.3669,-20.134,-14.81,8.2257,-12.147,Kaggle Complete EEG Dataset s01
8.6774,4.289,13.499,3.8789,11.388,3.881,-19.176,-15.026,9.2951,-11.414,Kaggle Complete EEG Dataset s01
10.001,5.0277,14.636,4.6569,12.255,5.1954,-17.7,-15.098,10.415,-10.012,Kaggle Complete EEG Dataset s01
10.892,5.5335,15.547,5.1172,12.797,6.132,-15.972,-15.121,11.323,-8.2485,Kaggle Complete EEG Dataset s01
11.275,5.6841,16.018,5.1259,12.936,6.6445,-14.18,-15.133,11.853,-6.3501,Kaggle Complete EEG Dataset s01
11.156,5.4016,15.957,4.6007,12.754,6.8349,-12.333,-15.074,11.996,-4.4068,Kaggle Complete EEG Dataset s01
10.625,4.6723,15.386,3.5418,12.468,6.9169,-10.319,-14.714,11.887,-2.3943,Kaggle Complete EEG Dataset s01
9.823,3.5551,14.412,2.0658,12.325,7.1259,-8.018,-13.827,11.713,-0.28409,Kaggle Complete EEG Dataset s01
8.9516,2.205,13.183,0.39319,12.494,7.6105,-5.4605,-12.244,11.633,1.8547,Kaggle Complete EEG Dataset s01
8.2454,0.8395,11.872,-1.1628,13.017,8.3939,-2.8192,-9.9662,11.722,3.8386,Kaggle Complete EEG Dataset s01
7.9168,-0.33672,10.634,-2.3146,13.799,9.377,-0.39506,-7.1967,11.963,5.4519,Kaggle Complete EEG Dataset s01
8.1252,-1.1809,9.5988,-2.8829,14.671,10.396,1.5551,-4.2474,12.278,6.5559,Kaggle Complete EEG Dataset s01
8.9065,-1.634,8.8807,-2.8203,15.465,11.301,2.9128,-1.406,12.604,7.1711,Kaggle Complete EEG Dataset s01
10.178,-1.71,8.569,-2.1828,16.075,11.967,3.7373,1.1716,12.909,7.4522,Kaggle Complete EEG Dataset s01
11.761,-1.4571,8.7113,-1.0677,16.469,12.3,4.2113,3.4495,13.189,7.5784,Kaggle Complete EEG Dataset s01
13.41,-0.93725,9.2956,0.41264,16.67,12.241,4.5371,5.5356,13.435,7.6803,Kaggle Complete EEG Dataset s01
14.866,-0.225,10.219,2.1242,16.706,11.755,4.8235,7.5258,13.6,7.7536,Kaggle Complete EEG Dataset s01
15.959,0.63467,11.303,3.9027,16.606,10.874,5.0703,9.492,13.62,7.7129,Kaggle Complete EEG Dataset s01
16.674,1.6169,12.341,5.5667,16.409,9.7253,5.2234,11.338,13.441,7.501,Kaggle Complete EEG Dataset s01
17.166,2.6985,13.144,6.9152,16.199,8.541,5.2333,12.957,13.078,7.1751,Kaggle Complete EEG Dataset s01
17.681,3.8592,13.601,7.7969,16.075,7.6198,5.1345,14.204,12.63,6.9714,Kaggle Complete EEG Dataset s01
18.432,5.0308,13.694,8.1405,16.149,7.239,5.0457,15.031,12.241,7.1833,Kaggle Complete EEG Dataset s01
19.455,6.0891,13.469,7.9719,16.466,7.5703,5.1049,15.475,12.035,8.0469,Kaggle Complete EEG Dataset s01
20.594,6.8448,12.976,7.3906,16.985,8.6044,5.3764,15.642,12.028,9.595,Kaggle Complete EEG Dataset s01
21.533,7.0698,12.219,6.4981,17.585,10.168,5.8109,15.582,12.118,11.599,Kaggle Complete EEG Dataset s01
21.938,6.5515,11.162,5.3679,18.107,11.955,6.2701,15.259,12.126,13.677,Kaggle Complete EEG Dataset s01
21.634,5.1922,9.7767,4.0259,18.448,13.653,6.6107,14.563,11.91,15.482,Kaggle Complete EEG Dataset s01
20.672,3.0725,8.1134,2.5024,18.601,15.039,6.749,13.424,11.456,16.826,Kaggle Complete EEG Dataset s01
19.3,0.46087,6.3266,0.86645,18.651,16.009,6.6996,11.77,10.876,17.686,Kaggle Complete EEG Dataset s01
17.844,-2.233,4.66,-0.72407,18.74,16.585,6.507,9.6838,10.373,18.166,Kaggle Complete EEG Dataset s01
16.565,-4.5839,3.3711,-2.0855,18.974,16.862,6.196,7.346,10.117,18.37,Kaggle Complete EEG Dataset s01
15.495,-6.3218,2.5564,-3.1379,19.314,16.948,5.722,4.9242,10.109,18.309,Kaggle Complete EEG Dataset s01
14.481,-7.3956,2.1296,-3.9505,19.596,16.932,4.9914,2.5743,10.179,17.942,Kaggle Complete EEG Dataset s01
13.363,-7.9279,1.8739,-4.7133,19.631,16.904,3.9644,0.44029,10.075,17.229,Kaggle Complete EEG Dataset s01
12.12,-8.1187,1.5554,-5.621,19.292,16.948,2.7005,-1.3581,9.5915,16.248,Kaggle Complete EEG Dataset s01
10.914,-8.1374,1.049,-6.7685,18.575,17.124,1.3724,-2.7728,8.6703,15.176,Kaggle Complete EEG Dataset s01
10.075,-8.0194,0.40712,-8.0651,17.597,17.469,0.18259,-3.8278,7.4258,14.247,Kaggle Complete EEG Dataset s01
9.9319,-7.6703,-0.16196,-9.2472,16.531,17.949,-0.72091,-4.5711,6.0954,13.644,Kaggle Complete EEG Dataset s01
10.632,-6.9565,-0.40924,-9.9733,15.516,18.452,-1.2887,-5.0986,4.9249,13.355,Kaggle Complete EEG Dataset s01
12.067,-5.8159,-0.14841,-9.9582,14.634,18.804,-1.5602,-5.4343,4.1031,13.221,Kaggle Complete EEG Dataset s01
13.878,-4.3433,0.6544,-9.083,13.904,18.822,-1.575,-5.5542,3.7309,13.058,Kaggle Complete EEG Dataset s01
15.583,-2.7714,1.9162,-7.4254,13.335,18.4,-1.2739,-5.3504,3.8539,12.817,Kaggle Complete EEG Dataset s01
16.777,-1.3314,3.5134,-5.1823,12.979,17.537,-0.52342,-4.679,4.4938,12.65,Kaggle Complete EEG Dataset s01
17.318,-0.11482,5.3832,-2.5718,12.941,16.341,0.83923,-3.5041,5.6844,12.821,Kaggle Complete EEG Dataset s01
17.354,0.97605,7.5308,0.21598,13.33,14.975,2.8536,-1.9335,7.4258,13.543,Kaggle Complete EEG Dataset s01
17.249,2.1662,9.9951,3.0232,14.196,13.608,5.411,-0.25507,9.6706,14.863,Kaggle Complete EEG Dataset s01
17.403,3.6761,12.773,5.6985,15.489,12.39,8.24,1.2196,12.288,16.578,Kaggle Complete EEG Dataset s01
18.051,5.5692,15.737,8.067,17.045,11.411,11.01,2.3106,15.061,18.305,Kaggle Complete EEG Dataset s01
19.208,7.6982,18.647,9.9514,18.651,10.715,13.463,3.0179,17.751,19.67,Kaggle Complete EEG Dataset s01
20.665,9.7822,21.211,11.226,20.116,10.303,15.448,3.5934,20.127,20.407,Kaggle Complete EEG Dataset s01
22.105,11.516,23.147,11.855,21.316,10.148,16.954,4.3247,22.01,20.48,Kaggle Complete EEG Dataset s01
23.211,12.679,24.263,11.888,22.201,10.177,18.015,5.4157,23.291,20.036,Kaggle Complete EEG Dataset s01
23.792,13.218,24.49,11.43,22.792,10.309,18.687,6.8904,23.943,19.327,Kaggle Complete EEG Dataset s01
23.841,13.252,23.894,10.613,23.162,10.468,19.013,8.6048,24.037,18.59,Kaggle Complete EEG Dataset s01
23.519,12.994,22.642,9.5646,23.411,10.639,19.067,10.331,23.726,17.971,Kaggle Complete EEG Dataset s01
23.037,12.634,20.95,8.3825,23.611,10.831,18.929,11.89,23.194,17.563,Kaggle Complete EEG Dataset s01
22.534,12.251,19.001,7.114,23.752,11.083,18.692,13.149,22.574,17.409,Kaggle Complete EEG Dataset s01
22.013,11.793,16.936,5.7828,23.752,11.417,18.465,14.048,21.909,17.539,Kaggle Complete EEG Dataset s01
21.394,11.146,14.844,4.417,23.482,11.817,18.267,14.503,21.143,17.95,Kaggle Complete EEG Dataset s01
20.571,10.224,12.808,3.0837,22.853,12.224,18.075,14.527,20.186,18.594,Kaggle Complete EEG Dataset s01
19.514,9.0281,10.911,1.8562,21.878,12.588,17.803,14.12,19.002,19.364,Kaggle Complete EEG Dataset s01
18.297,7.6315,9.2465,0.78866,20.722,12.901,17.364,13.364,17.68,20.138,Kaggle Complete EEG Dataset s01
